point,lat,lon,tipo
OBMIV,-14.867508333,-55.063302778,ICAO
OCASO,-23.084108333,-46.850763889,ICAO
OCELO,-15.21816667,-46.118,ICAO
OGDUP,-5.707833333,-46.361916667,ICAO
OGLAM,-8.330333333,-64.44333333,ICAO
OGLAN,-12.567543307,-45.25190168,ICAO
OGLAP,-25.688590657,-54.427521208,ICAO
OGLIP,-10.393930556,-48.206388889,ICAO
OGMAB,-25.282497222,-50.01765,ICAO
OGMER,-19.753066667,-44.711680556,ICAO
OGMOG,-20.2755,-54.486666667,ICAO
OGMUG,-15.922683333,-46.060088889,ICAO
OGMUX,-24.076738889,-50.468730556,ICAO
OGNAB,-1.205377778,-60.495975,ICAO
OGNIM,-26.062561111,-49.010163889,ICAO
OGNIS,-22.223608333,-40.35525,ICAO
OGNOL,-20.664333333,-54.861666667,ICAO
OGNON,-1.784011111,-44.833925,ICAO
OGNUK,-25.072113889,-49.182466667,ICAO
OGPER,-5.517666667,-34.70533333,ICAO
OGPES,-26.711727778,-48.189519444,ICAO
OGPET,-29.669258333,-50.907541667,ICAO
OGPON,-26.343783333,-48.629811111,ICAO
OGPOR,-15.934555556,-48.139483333,ICAO
OGPUM,-3.095330556,-58.362322222,ICAO
OGPUN,-18.315694444,-42.293505556,ICAO
OGRAD,-18.788497222,-44.246975,ICAO
OGRET,-20.062166667,-43.780666667,ICAO
OGREV,-1.301863889,-48.464238889,ICAO
OGRIX,-23.36435,-46.225302778,ICAO
OGROP,-29.208094444,-50.931322222,ICAO
OGROR,-22.906623833,-46.266510889,ICAO
OGRUN,-32.062,-53.84283333,ICAO
OGSOO,-19.856155556,-43.841041667,ICAO
OGSOT,-3.0389,-59.904275,ICAO
OGTAL,-23.856470667,-46.625962972,ICAO
OGTID,-8.392586111,-39.809297222,ICAO
OGTIT,-11.207241667,-57.748505556,ICAO
OGTOV,-8.243536111,-35.098038889,ICAO
OGVAL,-11.108052778,-41.028819444,ICAO
OGVAR,-20.344091667,-40.247477778,ICAO
OGVIK,-25.253747222,-48.704072222,ICAO
OGVOT,-19.301554639,-48.024898722,ICAO
OGVUV,-29.8955,-51.411833333,ICAO
OI001,3.847830556,-51.800575,TERMINAL
OI005,3.898619444,-51.788144444,TERMINAL
OI007,3.847813889,-51.802161111,TERMINAL
OI008,3.910105556,-51.785811111,TERMINAL
OI009,3.985025,-51.748563889,TERMINAL
OI012,3.975488889,-51.665722222,TERMINAL
OI015,-3.809838889,-51.806169444,TERMINAL
OI017,3.601425,-51.848475,TERMINAL
OI018,3.671136111,-51.914266667,TERMINAL
OI019,3.639686111,-51.760775,TERMINAL
OI021,3.765530556,-51.815166667,TERMINAL
OI022,3.683477778,-51.831822222,TERMINAL
OIA01,3.847830556,-51.800572222,TERMINAL
OIA09,3.862061111,-51.799133333,TERMINAL
OKBAR,-27.658088889,-50.456741667,ICAO
OLEAR,-20.310051,-45.55759975,ICAO
ONSEK,-10.8745,-28.90866667,ICAO
OPGOL,-16.827833333,-46.568333333,ICAO
OPGUN,-22.907044444,-47.216508333,TERMINAL
OPGUT,-27.166730944,-53.924756113,ICAO
OPKEB,-25.067291667,-49.587591667,ICAO
OPKED,-15.358169444,-47.352666667,ICAO
OPKIL,-18.19995,-48.906211111,ICAO
OPKIR,-13.115,-45.81361111,ICAO
OPKON,-5.301002778,-67.463836111,ICAO
OPKUD,-1.037172513,-47.909383392,ICAO
OPKUM,-6.713452778,-64.260986111,ICAO
OPLAK,-9.853288889,-39.159908333,ICAO
OPLAM,-14.558386111,-54.165183333,ICAO
OPLAX,-31.8385,-52.464025,ICAO
OPLEB,-9.520075222,-38.406625538,ICAO
OPLEM,-21.865405556,-50.791325,ICAO
OPLEV,-19.758,-42.126,ICAO
OPLIK,-15.47733333,-49.82283333,ICAO
OPLIP,-2.598861533,-56.266600158,ICAO
OPLOG,-5.285152778,-48.672577778,ICAO
OPLON,-25.480333333,-54.635333333,ICAO
OPLOS,-22.897369444,-43.006513889,ICAO
OPLOX,-19.860666667,-41.033333333,ICAO
OPLUT,-18.860666667,-42.9035,ICAO
OPMAN,-23.6085,-49.163741667,ICAO
OPMAP,-8.611341667,-63.908138889,ICAO
OPMED,-23.665627778,-52.123077778,ICAO
OPMET,-9.8145,-41.554852778,ICAO
OPMIN,-22.091166667,-41.222833333,ICAO
OPMIR,-23.556813889,-50.923680556,ICAO
OPMOB,-12.286219444,-54.522188889,ICAO
OPMUD,-8.971852778,-37.209455556,ICAO
OPMUL,-25.250180556,-49.152077778,ICAO
OPMUS,-12.456961111,-54.813055556,ICAO
OPNAD,-24.564108333,-51.878869444,ICAO
OPNAG,-5.803066667,-35.331425,ICAO
OPNAX,-13.80945,-49.153880556,ICAO
OPNEL,-30.347163889,-50.991158333,ICAO
OPNID,-13.720755556,-45.511772222,ICAO
OPNIG,-23.230722222,-51.250002778,TERMINAL
OPNIL,-22.991683333,-42.883461111,ICAO
OPNIT,-8.297872222,-35.047597222,ICAO
OPNOB,-23.125608333,-47.852275,ICAO
OPNOT,-9.804388444,-68.058004333,ICAO
OPNUP,-9.685579254,-48.652840012,ICAO
OPNUR,-4.121125,-39.667791667,ICAO
OPNUS,-21.790605556,-48.039297222,ICAO
OPRAK,-22.314436111,-49.34365,ICAO
OPRAS,-14.925098906,-43.605335675,ICAO
OPREG,-2.987394444,-59.653913889,ICAO
OPREK,-5.785333333,-35.270694889,ICAO
OPREL,-7.206833333,-35.985666667,ICAO
OPREM,0.029472974,-46.168130768,ICAO
OPRIM,-26.018472222,-48.766572222,ICAO
OPRIN,-14.211708333,-46.551252778,ICAO
OPRIS,-20.879833333,-44.018333333,ICAO
OPRIV,-1.446766667,-48.544305556,ICAO
OPROM,-18.753888889,-47.21275,ICAO
OPROR,-30.4465,-51.74983333,ICAO
OPROV,-19.017202778,-41.952033333,ICAO
OPRUK,-28.527034028,-48.947147194,ICAO
OPRUM,5.0,-42.0,OTHER
OPRUR,-5.250666667,-65.090333333,ICAO
OPRUT,-22.03485,-46.355905556,ICAO
OPSAB,-19.989963889,-43.560444444,ICAO
OPSAK,-3.933108333,-39.074127778,ICAO
OPSAS,-21.70583333,-52.76861111,ICAO
OPSER,-23.46225,-46.574013889,ICAO
OPSET,-25.074769444,-49.094019444,ICAO
OPSID,-22.864487028,-43.040163222,ICAO
OPSIN,-21.392527778,-51.251902778,ICAO
OPSIV,-29.377116667,-51.023769444,ICAO
OPSOG,-20.198575,-54.689005556,ICAO
OPSUS,-7.116666667,-37.59916667,ICAO
OPSUT,-2.088611111,-52.743055556,ICAO
OPTAK,-29.459666667,-53.7015,ICAO
OPTAR,-22.269702778,-41.711666667,ICAO
OPTEB,-18.387591667,-43.130616667,ICAO
OPTIB,-27.219466667,-50.328347222,ICAO
OPTOD,-22.693447222,-44.99375,ICAO
OPTOT,-6.250283333,-35.133419444,ICAO
OPTOX,-2.936463889,-60.7131,ICAO
OPTUG,-16.015858944,-60.179555333,ICAO
OPTUR,-9.229397222,-36.649266667,ICAO
OPTUS,2.161147222,-55.168219444,ICAO
OPURO,-5.834363889,-69.353491667,ICAO
OPUTI,-8.64619944,-38.742040001,ICAO
OPVAG,-20.515833333,-54.718166667,ICAO
OPVAL,-19.712433333,-43.895569444,ICAO
OPVAR,-6.111138889,-36.61425,ICAO
OPVEL,-15.077666667,-51.5735,ICAO
OPVEN,-25.241311111,-49.291658333,ICAO
OPVET,1.316416667,-41.462394444,ICAO
OPVIG,-20.586161111,-40.878938889,ICAO
OPVIS,-25.653333333,-49.035666667,ICAO
OPVIX,-15.900994444,-48.259980556,ICAO
OPVON,-16.644586111,-54.725744444,ICAO
OPVUB,-23.050938889,-43.776761111,ICAO
OPVUD,-17.456575,-50.802366667,ICAO
OPVUL,-5.597330556,-50.716911111,ICAO
OPVUN,-3.039319444,-60.145141667,ICAO
ORAGO,-10.31466667,-36.56316667,ICAO
ORAKI,-29.742758333,-51.7991,ICAO
ORALA,-4.064016667,-69.835794444,ICAO
ORARO,2.247166667,-30.92283333,ICAO
ORATO,-30.323,-51.83583333,ICAO
ORBAD,-4.161833333,-44.223,ICAO
ORBAM,-21.229666667,-53.236666667,ICAO
OREGI,-14.243694444,-58.974419444,ICAO
ORESU,-23.024402778,-47.155855556,ICAO
ORETI,-17.880558333,-44.757622222,ICAO
OREXO,-3.061686111,-60.398069444,ICAO
ORIBA,-14.365911111,-53.611191667,ICAO
ORIMU,-23.263916667,-45.990502778,ICAO
ORIPU,-9.376238889,-38.410038889,ICAO
ORIRI,-22.867,-43.366833333,ICAO
ORIRO,-5.066108333,-48.429369444,ICAO
ORIVA,-6.130425,-50.109761111,ICAO
ORIVO,-29.805758333,-53.957191667,ICAO
OROBI,-25.581052778,-51.020580556,ICAO
ORONU,-22.617263889,-46.930502778,ICAO
OROPA,-14.357638889,-42.248877778,ICAO
OROVO,-4.668077778,-51.947488889,ICAO
ORUDI,-22.283038889,-51.218983333,ICAO
ORUGA,-27.184166667,-55.802222222,ICAO
ORUGI,-18.544405556,-42.840897222,ICAO
ORUSU,-8.631219051,-42.712183043,ICAO
ORUTA,-4.701036111,-36.804825,ICAO
OSAGU,-17.912333333,-41.004838889,ICAO
OSARO,-1.087666667,-60.267872222,ICAO
OSATU,-8.903,-64.54,ICAO
OSELA,-19.114016667,-51.103655556,ICAO
OSENI,-13.919375,-38.478108333,ICAO
OSESO,-22.883666667,-41.882833333,ICAO
OSIPA,-19.703286111,-42.664766667,ICAO
OSIRA,-2.855277778,-42.08694444,ICAO
OSITA,-26.404722222,-55.164722222,ICAO
OSITI,-3.820663889,-39.677413889,ICAO
OSOBO,-21.21524275,-44.500157556,ICAO
OSOMI,-19.434569444,-44.152494444,ICAO
OSONA,-1.492913889,-42.896169444,ICAO
OSORA,-5.716166667,-72.94266667,ICAO
OSUDO,-23.108430556,-47.137430556,ICAO
OSUNO,-17.433452778,-39.935608333,ICAO
OSUSA,-22.860969444,-41.922566667,ICAO
OTAFO,-15.825591667,-47.377258333,ICAO
OTAGA,-22.490269444,-46.731277778,ICAO
OTONI,2.666333333,-52.5005,ICAO
OVTUX,-16.649746667,-52.408168,ICAO
OY008,-25.599972222,-49.773647222,TERMINAL
OY009,-25.606533333,-49.629833333,TERMINAL
OY011,-25.479430556,-49.596891667,TERMINAL
OY012,-25.539727778,-49.685225,TERMINAL
OY013,-25.4729,-49.740555556,TERMINAL
P8002,-8.886161111,-72.830563889,TERMINAL
P8003,-8.817305556,-72.87845,TERMINAL
P8004,-8.748438889,-72.926319444,TERMINAL
P8006,-8.760175,-72.795366667,TERMINAL
P8007,-8.87445,-72.961533333,TERMINAL
P8008,-9.032775,-72.728527778,TERMINAL
P8009,-9.101613889,-72.680583333,TERMINAL
P8011,-9.044433333,-72.597475,TERMINAL
P8012,-9.158825,-72.763686111,TERMINAL
P8013,-9.170444444,-72.632622222,TERMINAL
PA001,-29.994047222,-51.200408333,TERMINAL
PA003,-29.992775,-51.263730556,TERMINAL
PA004,-29.9905,-51.374833333,TERMINAL
PA006,-30.000333333,-50.8715,TERMINAL
PA007,-29.994644444,-51.167788889,TERMINAL
PA008,-29.990366667,-51.378502778,TERMINAL
PA009,-29.990336111,-51.378502778,TERMINAL
PA011,-29.994688889,-51.167788889,TERMINAL
PA012,-29.990433333,-51.374880556,TERMINAL
PA024,-29.9985,-50.9675,TERMINAL
PA031,-29.995919444,-51.105713889,TERMINAL
PA051,-29.998583333,-50.951863889,TERMINAL
PA052,-29.800833333,-50.799722222,TERMINAL
PA053,-30.257105556,-51.529377778,TERMINAL
PA054,-30.257363889,-51.750166667,TERMINAL
PA056,-30.257336111,-51.905908333,TERMINAL
PA057,-30.256088889,-52.403777778,TERMINAL
PA058,-30.012891667,-51.826263889,TERMINAL
PA059,-30.108475,-51.832069444,TERMINAL
PA062,-29.855077778,-51.649302778,TERMINAL
PA071,-29.990116667,-51.390230556,TERMINAL
PA072,-29.992291667,-51.286619444,TERMINAL
PA098,-29.993444444,-51.227141667,TERMINAL
PABAK,-3.057211111,-59.528852778,ICAO
PABEB,-22.928611111,-43.981111111,ICAO
PABES,-18.105888889,-43.670075,ICAO
PABEX,-17.796669444,-57.09361111,ICAO
PABIN,-17.793333333,-48.195666667,ICAO
PABIR,2.921111111,-31.88638889,ICAO
PABUK,-12.379477778,-38.306352778,ICAO
PABUM,-15.076388889,-48.936388889,ICAO
PABUT,-21.899575267,-38.679957733,ICAO
PACAI,-2.467166667,-50.66266667,ICAO
PACHO,-5.659666667,-42.515,ICAO
PADAN,-18.346008333,-43.872377778,ICAO
PADAV,-22.854309653,-47.573973945,ICAO
PADIL,-12.440244444,-48.267636111,ICAO
PADUL,-26.638635126,-51.548949934,ICAO
PADUM,-8.938166667,-40.406333333,ICAO
PADUP,-10.490668333,-67.530307667,ICAO
PAFIM,-9.875114208,-41.58328528,ICAO
PAGEB,-7.155469444,-50.761930556,ICAO
PAGEK,-3.038188889,-60.22845,ICAO
PAGEV,-26.028625,-48.816405556,ICAO
PAGIG,-21.979277778,-43.809797222,ICAO
PAGIN,-25.065833333,-49.159333333,ICAO
PAGIT,-4.428888889,-45.325555556,ICAO
PAGUE,-17.460505556,-48.654397222,ICAO
PAGUS,-13.704,-60.27683333,ICAO
PAINT,-24.314055556,-46.829694444,OTHER:ADHP
PAJAM,-28.10516667,-48.96383333,ICAO
PAJEM,-16.24183333,-48.59883333,ICAO
PAKAD,-10.986225,-36.992708333,ICAO
PAKAR,-20.733888889,-25.685,ICAO
PAKAT,-21.665163889,-50.427588889,ICAO
PAKAX,-29.497866667,-52.998527778,ICAO
PAKEM,-7.796333333,-61.22416667,ICAO
PAKIB,-21.24640775,-44.130703158,ICAO
PAKIM,-29.727475,-53.446041667,ICAO
PAKIP,-8.699722222,-13.089722222,ICAO
PAKON,4.455680556,-61.288494444,ICAO
PAKUR,-3.708752778,-38.419436111,ICAO
PAKUT,-1.799325,-50.981558333,ICAO
PALAL,-2.758572222,-60.0006,ICAO
PALCA,-22.098783333,-49.088277778,ICAO
PALEL,-29.468113889,-51.180730556,ICAO
PALEP,-11.893177778,-56.199505556,ICAO
PALIG,-8.283219444,-38.437213889,ICAO
PALIR,-19.582497222,-44.334319444,ICAO
PALMO,-14.28916667,-45.91333333,ICAO
PALOX,-25.213702778,-52.864402778,ICAO
PALUD,-7.409166667,-38.45777778,ICAO
PALUV,-22.428444444,-40.089480556,ICAO
PAMAN,-21.897830556,-39.772827778,ICAO
PAMEB,-7.281563889,-56.280458333,ICAO
PAMEG,-22.662434237,-41.510778037,ICAO
PAMEL,-25.951247222,-48.870966667,ICAO
PAMEN,-5.967983333,-53.5442,ICAO
PAMOD,-19.684400167,-58.095271917,ICAO
PAMOT,-10.1615,-55.725594444,ICAO
PAMOV,-11.07105,-50.326133333,ICAO
PAMUB,-6.236897222,-43.385883333,ICAO
PAMUG,-30.386380556,-51.967108333,ICAO
PAMUS,-22.842547222,-51.736788889,ICAO
PAMUX,-3.487488889,-60.628522222,ICAO
PANAB,-19.659375,-50.5755,ICAO
PANAD,-2.8975,-41.729,ICAO
PANAS,-19.274544444,-42.139830556,ICAO
PANET,-29.955333333,-50.589333333,ICAO
PANIB,-29.745955556,-51.255377778,ICAO
PANIK,-19.632305556,-43.349766667,ICAO
PANIP,-15.0,-25.0,ICAO
PANIR,-27.256377778,-48.6637,ICAO
PANOP,-19.722,-48.735833333,ICAO
PANUP,-2.657777778,-43.914111111,ICAO
PAPAK,-17.856019423,-46.024521057,ICAO
PAPAL,-13.071516667,-40.484858333,ICAO
PAPEL,-4.485333333,-43.15766667,ICAO
PAPES,-14.491338889,-49.948898889,ICAO
PAPID,-16.078519444,-47.98235,ICAO
PAPIG,-2.944327778,-46.098686111,ICAO
PAPIP,-24.596661111,-50.686597222,ICAO
PAPOB,-10.050038889,-40.946225,ICAO
PAUTA,-3.124505556,-59.640513889,ICAO
PB002,-2.8195,-41.479661111,TERMINAL
PB003,-2.943452778,-41.900902778,TERMINAL
PB004,-2.966955556,-41.980847222,TERMINAL
PB006,-3.039902778,-41.872841667,TERMINAL
PB007,-2.847002778,-41.928955556,TERMINAL
PB008,-2.866561111,-41.639519444,TERMINAL
PB009,-2.843033333,-41.559588889,TERMINAL
PB012,-2.919941667,-41.820958333,TERMINAL
PB013,-2.939475,-41.5315,TERMINAL
PB017,-2.746591667,-41.587672222,TERMINAL
PC001,-21.873680556,-46.660502778,TERMINAL
PC002,-21.896772222,-46.727780556,TERMINAL
PC003,-21.990961111,-46.690661111,TERMINAL
PC004,-21.811205556,-46.478602778,TERMINAL
PC006,-21.782241667,-46.394597222,TERMINAL
PC007,-21.688102778,-46.431813889,TERMINAL
PC008,-21.753236111,-46.310625,TERMINAL
PC009,-21.876372222,-46.357333333,TERMINAL
PC022,0.309977778,-69.871438889,TERMINAL
PC023,0.351416667,-69.943725,TERMINAL
PC024,0.392858333,-70.016011111,TERMINAL
PC026,0.278644444,-69.984888889,TERMINAL
PC027,0.424191667,-69.902561111,TERMINAL
PC032,0.22175,-69.717544444,TERMINAL
PC033,0.180308333,-69.645261111,TERMINAL
PC034,0.138866667,-69.572975,TERMINAL
PC036,0.107536111,-69.686425,TERMINAL
PC037,0.253080556,-69.604094444,TERMINAL
PCL01,-21.842947222,-46.577347222,TERMINAL
PCL02,-21.885327778,-46.6941,TERMINAL
PCL03,-21.836483333,-46.563591667,TERMINAL
PCL04,-21.822533333,-46.511555556,TERMINAL
PCL05,-21.865036111,-46.635272222,TERMINAL
PCL06,-21.843019444,-46.577319444,TERMINAL
PD002,-18.705722222,-46.580636111,TERMINAL
PD003,-18.735988889,-46.662488889,TERMINAL
PD004,-18.766219444,-46.744369444,TERMINAL
PD006,-18.642397222,-46.700597222,TERMINAL
PD007,-18.829605556,-46.624433333,TERMINAL
PD008,-18.639583333,-46.401963889,TERMINAL
PD009,-18.609238889,-46.320188889,TERMINAL
PD011,-18.578858333,-46.238441667,TERMINAL
PD012,-18.702769444,-46.281930556,TERMINAL
PD013,-18.515711111,-46.358447222,TERMINAL
PD014,-18.650497222,-46.431408333,TERMINAL
PEL01,-3.141752778,-59.978294444,BRG_DIST
PEL02,-3.144741667,-59.9972,BRG_DIST
PENSO,-28.046333333,-50.822,ICAO
PENTE,-18.96466667,-44.00016667,ICAO
PEQUE,-21.828312278,-41.093143472,ICAO
PEQUI,0.0027,-51.145269444,TERMINAL
PERAU,-21.9895,-48.9,ICAO
PERSA,-6.072333333,-63.53416667,ICAO
PETCO,-22.69685611,-46.515921603,ICAO
PF001,-28.210438889,-52.231938889,TERMINAL
PF002,-28.179675,-52.144252778,TERMINAL
PF003,-28.254605556,-52.069033333,TERMINAL
PF004,-28.079444444,-52.14745,TERMINAL
PF005,-28.227308333,-52.280144444,TERMINAL
PF006,-28.148852778,-52.056613889,TERMINAL
PF007,-28.277416667,-52.423586111,TERMINAL
PF008,-28.308,-52.511430556,TERMINAL
PF009,-28.408233333,-52.508558333,TERMINAL
PF011,-28.232825,-52.586372222,TERMINAL
PF012,-28.338527778,-52.599330556,TERMINAL
PF013,-28.099966667,-52.360008333,TERMINAL
PF014,-28.545013889,-52.140544444,OTHER
PF015,-28.245908333,-52.336147222,TERMINAL
PF016,-28.240669444,-52.319875,TERMINAL
PF017,-28.227025,-52.279311111,TERMINAL
PF025,-28.261119444,-52.376872222,TERMINAL
PG002,-25.230147222,-50.227319444,TERMINAL
PG003,-25.273197222,-50.306111111,TERMINAL
PG004,-25.316202778,-50.384955556,TERMINAL
PG006,-25.22055,-50.377505556,TERMINAL
PG007,-25.355255556,-50.288588889,TERMINAL
PG008,-25.217394444,-50.204008333,TERMINAL
PG009,-25.206605556,-50.184288889,TERMINAL
PG011,-25.157022222,-50.093580556,TERMINAL
PG012,-25.138061111,-50.058955556,TERMINAL
PG013,-25.112247222,-50.011719444,TERMINAL
PG014,-25.095027778,-49.980241667,TERMINAL
PG016,-25.051916667,-49.901605556,TERMINAL
PG017,-25.012977778,-49.997788889,TERMINAL
PG018,-25.147613889,-49.908866667,TERMINAL
PI001,-2.343333333,-56.459333333,TERMINAL
PI002,-2.736961111,-56.843733333,TERMINAL
PI003,-2.794763889,-56.903994444,TERMINAL
PI004,-2.852536111,-56.964283333,TERMINAL
PI006,-2.855333333,-56.846480556,TERMINAL
PI007,-2.734138889,-56.961444444,TERMINAL
PICEK,-23.461011111,-46.654669444,ICAO
PICOM,3.409333333,-60.31716667,ICAO
PINUP,-7.514833333,-63.0965,ICAO
PIR01,-21.900844444,-47.499747222,BRG_DIST
PIR02,-21.876975,-47.207205556,BRG_DIST
PIR03,-22.068133333,-47.499930556,BRG_DIST
PIR04,-22.068133333,-47.189072222,BRG_DIST
PIRES,-2.6845,-48.15633333,ICAO
PJ001,-10.082961111,-48.274438889,TERMINAL
PJ002,-9.996747222,-48.35665,TERMINAL
PJ003,-10.516708333,-48.253663889,TERMINAL
PJ004,-9.819991667,-48.392227778,TERMINAL
PJ006,-10.469866667,-48.5335,TERMINAL
PJ007,-10.679252778,-48.317958333,TERMINAL
PJ008,-10.192672222,-48.507330556,TERMINAL
PJ009,-10.239002778,-48.436936111,TERMINAL
PJ011,-10.502816667,-48.607277778,TERMINAL
PJ012,-10.252261111,-48.588983333,TERMINAL
PJ013,-9.9213,-48.620969444,TERMINAL
PJ014,-10.137036111,-48.591761111,TERMINAL
PJ016,-9.770430556,-48.404191667,TERMINAL
PJ017,-10.095033333,-48.483472222,TERMINAL
PJ018,-9.874872222,-48.199580556,TERMINAL
PJ021,-10.084005556,-48.076225,TERMINAL
PJ022,-10.330475,-48.124963889,TERMINAL
PJ023,-10.939216667,-48.200394444,TERMINAL
PJ024,-10.651852778,-48.219341667,TERMINAL
PJ026,-10.487936111,-48.230197222,TERMINAL
PJ027,-10.39025,-48.206513889,TERMINAL
PJ028,-10.344036111,-48.277019444,TERMINAL
PJ029,-10.445663889,-48.121866667,TERMINAL
PJ033,-9.984944444,-48.330005556,TERMINAL
PJ034,-10.031416667,-48.279808333,TERMINAL
PJ039,-10.104813889,-48.200480556,TERMINAL
PJ041,-9.803319444,-48.441227778,TERMINAL
PJ042,-9.636022222,-48.432594444,TERMINAL
PJ043,-9.75545,-48.745605556,TERMINAL
PJ044,-9.961427778,-48.390258333,TERMINAL
PJ046,-9.641077778,-48.235733333,TERMINAL
PJ047,-10.891497222,-48.058547222,TERMINAL
PK001,-31.889666667,-52.5805,TERMINAL
PK002,-31.922166667,-52.451,TERMINAL
PK003,-31.775166667,-52.589,TERMINAL
PK004,-31.827166667,-52.488833333,TERMINAL
PK006,-31.775,-52.412333333,TERMINAL
PK007,-31.544333333,-52.076166667,TERMINAL
PK008,-31.659166667,-52.067333333,TERMINAL
PK009,-31.512166667,-52.205,TERMINAL
PK011,-31.607166667,-52.1675,TERMINAL
PK012,-31.6595,-52.2435,TERMINAL
PK013,-31.712694444,-52.318777778,TERMINAL
PK014,-31.722452778,-52.33245,TERMINAL
PK016,-31.743688889,-52.366547222,OTHER:ADHP
PL001,-9.449191667,-40.315719444,TERMINAL
PL004,-9.394633333,-40.475247222,TERMINAL
PL006,-9.421922222,-40.395538889,TERMINAL
PL011,-9.20945,-40.705311111,TERMINAL
PL012,-9.399358333,-40.7714,TERMINAL
PL021,-9.277038889,-40.818,TERMINAL
PL024,-9.304405556,-40.738347222,TERMINAL
PL026,-9.33175,-40.658680556,TERMINAL
PL027,-9.350894444,-40.602911111,TERMINAL
PL028,-9.326936111,-40.362583333,TERMINAL
PL029,-9.516905556,-40.428513889,TERMINAL
PMS09,-10.2842,-48.365852778,TERMINAL
PMS10,-10.366011111,-48.246513889,TERMINAL
PMS11,-10.315936111,-48.318444444,TERMINAL
PMS12,-10.296383333,-48.346519444,TERMINAL
PMS13,-10.320908333,-48.312252778,TERMINAL
PO001,-26.268683333,-52.775561111,TERMINAL
PO002,-26.316791667,-52.851383333,TERMINAL
PO003,-26.268980556,-52.927436111,TERMINAL
PO004,-26.397472222,-52.827169444,TERMINAL
PO006,-26.364858333,-52.927269444,TERMINAL
PO008,-26.165466667,-52.613311111,TERMINAL
PO009,-26.117211111,-52.537725,TERMINAL
PO011,-26.036577778,-52.562102778,TERMINAL
PO012,-26.1648,-52.4616,TERMINAL
PO013,-26.068919444,-52.462172222,TERMINAL
POA01,-29.993602778,-51.221386111,TERMINAL
POA05,-29.995694444,-51.115252778,TERMINAL
POLVO,-18.5895,-38.52066667,ICAO
POLYP,-23.323536111,-45.906611111,ICAO
PONCA,-26.91233333,-48.745,ICAO
PONLU,-26.527177778,-49.045525,ICAO
PONSA,-16.460672222,-49.3031,ICAO
PONTE,-3.394369444,-59.719458333,ICAO
POPKU,-28.555672222,-55.647813889,ICAO
POPNI,-19.974361111,-43.25455,ICAO
POPNO,-8.926072222,-42.445575,ICAO
POPSO,-4.643611111,-46.471666667,ICAO
POPSU,-23.212166667,-43.004166667,ICAO
POPTU,-20.3595,-49.37,ICAO
PORKO,-23.225466667,-47.001813889,ICAO
PORMU,0.692844508,-45.084126746,ICAO
PORNA,-23.539555986,-44.259182289,ICAO
PORSA,-20.110933333,-43.297061111,ICAO
POSBI,-29.9915,-51.324833333,ICAO
POSDA,2.774533333,-60.502497222,ICAO
POSKA,-5.082035778,-72.821481278,ICAO
POSMU,-18.758,-42.448166667,ICAO
POSNO,-25.883725,-48.709563889,ICAO
POSPI,-1.3585,-42.778833333,ICAO
POSPO,-20.522441618,-58.014777467,ICAO
POSTU,-4.584380556,-59.430997222,ICAO
POTGI,-22.920333333,-43.421333333,ICAO
POTKI,-20.273733333,-54.748888889,ICAO
POTLA,-20.911055556,-54.137444444,ICAO
POVDI,-30.646480556,-53.122269444,ICAO
POVGA,-18.858197222,-48.443883333,ICAO
POVLA,4.177048618,-62.436857487,ICAO
POVNI,-16.201473754,-55.710965808,ICAO
POVPO,-4.554941667,-41.112955556,ICAO
POXEV,-30.322416667,-53.453547222,ICAO
POXOL,-26.322166667,-48.958666667,ICAO
POXUL,-10.042225,-41.430730556,ICAO
POXUM,2.899891667,-61.719480556,ICAO
PP003,-22.559718667,-55.534021056,TERMINAL
PP004,-22.617854472,-55.7296185,TERMINAL
PP007,-22.505805556,-55.685330556,TERMINAL
PP211,-22.462566667,-55.668286111,TERMINAL
PP212,-22.384013889,-55.637441667,TERMINAL
PP213,-22.384066667,-55.529538889,TERMINAL
PP214,-22.305458333,-55.606630556,TERMINAL
PP217,-22.636655556,-55.736780556,TERMINAL
PP223,-22.719945444,-55.744775,TERMINAL
PP224,-22.76246725,-55.646787889,TERMINAL
PP226,-22.803234083,-55.752779167,TERMINAL
PR004,-22.209483333,-51.190988889,TERMINAL
PRAXE,-4.776833333,-38.523166667,ICAO
PRIMA,-3.7925,-67.32316667,ICAO
PRONO,-8.515386111,-38.431455556,ICAO
PROTE,-22.945130556,-42.7741,ICAO
PRR01,-22.144161111,-51.663127778,TERMINAL
PRR02,-22.144122222,-51.663122222,TERMINAL
PRR03,-22.209525,-51.190725,TERMINAL
PRR04,-22.209483333,-51.190988889,TERMINAL
